"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.334,0.681,0.42,0.52,0.25,-0.6,-0.36
"ClusIPW",0.169,0.691,0.45,-0.45,0.45,0.45,-0.45
"addIPW",0.884,0.535,0.09,0.53,0.26,0.27,0.75
"Oracle",0.913,0.623,0.3,0.6,0.3,0.3,0.6
