"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.445,0.744,0.55,0.59,0.24,-0.46,-0.29
"ClusIPW",0.687,0.532,0.08,0.45,-0.08,0.86,0.21
"addIPW",0.893,0.576,0.2,0.53,0.34,0.35,0.66
"Oracle",0.914,0.624,0.3,0.6,0.3,0.3,0.6
