"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.339,0.602,0.25,0.59,0.23,-0.69,-0.26
"ClusIPW",0.767,0.502,0,0.83,-0.23,0.31,0.41
"addIPW",0.826,0.601,0.25,0.73,-0.14,0.44,0.43
"Oracle",0.907,0.625,0.3,0.6,0.3,0.3,0.6
