"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.342,0.547,0.12,0.7,0.06,-0.66,-0.23
"ClusIPW",0.558,0.375,-0.3,-0.01,-0.11,0.67,0.67
"addIPW",0.654,0.736,0.53,0.17,0,0.82,0.15
"Oracle",0.911,0.623,0.3,0.6,0.3,0.3,0.6
