"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.403,0.844,0.71,0.37,0.04,-0.58,-0.14
"ClusIPW",0.081,0.48,-0.05,-0.71,-0.49,0.07,0.5
"addIPW",0.737,0.88,0.76,0.22,0.13,0.29,0.52
"Oracle",0.919,0.625,0.3,0.6,0.3,0.3,0.6
