"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.303,0.672,0.4,0.37,0.19,-0.8,-0.17
"ClusIPW",0.709,0.424,-0.18,0.93,0.28,0.09,0.15
"addIPW",0.763,0.474,-0.06,0.86,0.46,0.12,0.18
"Oracle",0.908,0.624,0.3,0.6,0.3,0.3,0.6
