"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.191,0.638,0.33,0.43,0.14,-0.7,-0.44
"ClusIPW",0.428,0.441,-0.15,0.13,-0.53,0.79,0.25
"addIPW",0.829,0.545,0.12,0.65,0.31,0.62,0.3
"Oracle",0.906,0.625,0.3,0.6,0.3,0.3,0.6
