"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.294,0.591,0.22,0.52,0.31,-0.69,-0.32
"ClusIPW",0.672,0.375,-0.3,0.59,-0.28,0.36,0.59
"addIPW",0.812,0.597,0.24,0.58,0.6,0.46,0.19
"Oracle",0.908,0.625,0.3,0.6,0.3,0.3,0.6
