"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.394,0.614,0.28,0.68,0.17,-0.61,-0.25
"ClusIPW",0.671,0.723,0.51,-0.01,0.05,0.75,0.42
"addIPW",0.73,0.464,-0.09,0.22,-0.02,0.69,0.69
"Oracle",0.911,0.624,0.3,0.6,0.3,0.3,0.6
