"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.428,0.618,0.29,0.69,0.17,-0.6,-0.2
"ClusIPW",0.787,0.767,0.59,0.55,-0.16,0,0.57
"addIPW",0.796,0.707,0.48,0.56,-0.22,0.11,0.63
"Oracle",0.909,0.623,0.3,0.6,0.3,0.3,0.6
