"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.407,0.76,0.58,0.51,0.15,-0.57,-0.24
"ClusIPW",0.595,0.667,0.39,0.8,-0.38,0.24,-0.09
"addIPW",0.877,0.543,0.1,0.81,0.22,0.27,0.47
"Oracle",0.915,0.624,0.3,0.6,0.3,0.3,0.6
