"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.391,0.591,0.23,0.65,0.24,-0.67,-0.17
"ClusIPW",0.66,0.9,0.79,0.52,-0.19,0.19,0.2
"addIPW",0.804,0.756,0.57,0.62,0,0.48,0.25
"Oracle",0.916,0.626,0.3,0.6,0.3,0.3,0.6
