"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.328,0.582,0.2,0.51,0.42,-0.66,-0.3
"ClusIPW",0.875,0.638,0.33,0.76,0.18,0.02,0.53
"addIPW",0.872,0.651,0.36,0.37,0.16,0.23,0.81
"Oracle",0.915,0.625,0.3,0.6,0.3,0.3,0.6
