"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.162,0.519,0.04,0.51,0.18,-0.65,-0.53
"ClusIPW",0.378,0.565,0.16,0.46,-0.61,-0.52,0.35
"addIPW",0.76,0.638,0.33,0.82,0.06,-0.25,0.4
"Oracle",0.919,0.626,0.3,0.6,0.3,0.3,0.6
