"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.326,0.635,0.33,0.71,0,-0.35,-0.51
"ClusIPW",0.45,0.324,-0.42,0.05,-0.26,0.75,0.45
"addIPW",0.738,0.556,0.14,0,0.12,0.31,0.93
"Oracle",0.909,0.624,0.3,0.6,0.3,0.3,0.6
