"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.331,0.594,0.23,0.57,0.34,-0.61,-0.36
"ClusIPW",0.68,0.619,0.29,0.75,0.47,-0.34,0.13
"addIPW",0.89,0.577,0.19,0.55,0.19,0.51,0.6
"Oracle",0.918,0.625,0.3,0.6,0.3,0.3,0.6
