"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.294,0.607,0.26,0.62,0.12,-0.63,-0.37
"ClusIPW",0.657,0.49,-0.03,0.48,-0.19,-0.32,0.79
"addIPW",0.831,0.651,0.36,0.56,-0.2,0.39,0.61
"Oracle",0.913,0.62,0.3,0.6,0.3,0.3,0.6
