"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.455,0.624,0.31,0.75,0.24,-0.47,-0.26
"ClusIPW",0.776,0.8,0.65,0.45,-0.13,0.06,0.6
"addIPW",0.887,0.575,0.19,0.58,0.48,0.41,0.48
"Oracle",0.916,0.625,0.3,0.6,0.3,0.3,0.6
