"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.322,0.633,0.33,0.6,0.09,-0.66,-0.3
"ClusIPW",0.821,0.448,-0.13,0.59,0.46,0.49,0.42
"addIPW",0.764,0.653,0.36,0.59,0.1,-0.31,0.64
"Oracle",0.91,0.624,0.3,0.6,0.3,0.3,0.6
