"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.299,0.565,0.16,0.63,0.22,-0.6,-0.4
"ClusIPW",0.729,0.651,0.36,0.51,-0.43,0.37,0.53
"addIPW",0.797,0.784,0.62,0.66,0.17,0.35,0.17
"Oracle",0.907,0.621,0.3,0.6,0.3,0.3,0.6
