"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.369,0.58,0.2,0.61,0.42,-0.52,-0.36
"ClusIPW",0.493,0.232,-0.59,0.59,-0.05,0.52,0.2
"addIPW",0.805,0.462,-0.09,0.66,0.39,0.55,0.32
"Oracle",0.916,0.625,0.3,0.6,0.3,0.3,0.6
