"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.428,0.579,0.19,0.7,0.29,-0.6,-0.2
"ClusIPW",0.404,0.527,0.07,-0.34,0.36,-0.43,0.75
"addIPW",0.842,0.62,0.3,0.24,0.53,0.29,0.7
"Oracle",0.908,0.623,0.3,0.6,0.3,0.3,0.6
