"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.358,0.661,0.38,0.52,0.37,-0.56,-0.36
"ClusIPW",0.783,0.676,0.42,0.61,-0.13,-0.16,0.64
"addIPW",0.866,0.614,0.28,0.7,0.53,0.23,0.33
"Oracle",0.915,0.624,0.3,0.6,0.3,0.3,0.6
