"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.404,0.575,0.18,0.75,0.19,-0.52,-0.31
"ClusIPW",0.579,0.607,0.26,0.56,-0.53,0.56,0.1
"addIPW",0.632,0.49,-0.03,0,0.52,0.8,0.3
"Oracle",0.919,0.626,0.3,0.6,0.3,0.3,0.6
