"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.263,0.556,0.13,0.6,0.18,-0.67,-0.39
"ClusIPW",0.404,0.499,0,0.35,0.87,-0.23,-0.28
"addIPW",0.688,0.399,-0.25,0.55,0.53,-0.25,0.54
"Oracle",0.914,0.622,0.3,0.6,0.3,0.3,0.6
