"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.305,0.589,0.22,0.69,0.06,-0.56,-0.4
"ClusIPW",0.589,0.318,-0.43,0.37,0.74,-0.03,0.36
"addIPW",0.841,0.601,0.25,0.86,0.2,0.33,0.23
"Oracle",0.914,0.623,0.3,0.6,0.3,0.3,0.6
