"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.453,0.715,0.5,0.58,0.15,-0.62,-0.08
"ClusIPW",0.625,0.599,0.24,0.35,0.63,0.63,-0.16
"addIPW",0.775,0.59,0.22,0.54,-0.06,0.75,0.32
"Oracle",0.912,0.624,0.3,0.6,0.3,0.3,0.6
