"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.395,0.682,0.43,0.57,0.19,-0.64,-0.22
"ClusIPW",0.642,0.337,-0.39,0.75,-0.2,0.17,0.46
"addIPW",0.855,0.623,0.29,0.75,-0.05,0.06,0.59
"Oracle",0.914,0.624,0.3,0.6,0.3,0.3,0.6
