"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.411,0.662,0.38,0.58,0.31,-0.61,-0.22
"ClusIPW",0.183,0.651,0.36,0.25,0.29,-0.75,-0.4
"addIPW",0.771,0.746,0.55,0.66,0.14,0.49,0.05
"Oracle",0.908,0.623,0.3,0.6,0.3,0.3,0.6
