"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.336,0.624,0.3,0.52,0.31,-0.69,-0.27
"ClusIPW",0.754,0.437,-0.16,0.43,0.03,0.7,0.55
"addIPW",0.834,0.443,-0.14,0.65,0.14,0.34,0.65
"Oracle",0.91,0.622,0.3,0.6,0.3,0.3,0.6
