"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.266,0.536,0.08,0.51,0.29,-0.76,-0.27
"ClusIPW",0.843,0.719,0.5,0.5,0.5,-0.02,0.5
"addIPW",0.826,0.661,0.38,0.31,0.36,0.67,0.42
"Oracle",0.908,0.624,0.3,0.6,0.3,0.3,0.6
