"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.348,0.61,0.27,0.5,0.42,-0.66,-0.27
"ClusIPW",0.816,0.561,0.15,0.29,0.44,0,0.84
"addIPW",0.816,0.587,0.22,0.77,-0.18,0.19,0.54
"Oracle",0.911,0.625,0.3,0.6,0.3,0.3,0.6
