"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.217,0.605,0.26,0.34,0.23,-0.84,-0.25
"ClusIPW",0.401,0.701,0.47,0.53,0,0.39,-0.59
"addIPW",0.64,0.473,-0.07,0.99,0.02,0.12,-0.05
"Oracle",0.912,0.624,0.3,0.6,0.3,0.3,0.6
