"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.334,0.634,0.32,0.51,0.3,-0.67,-0.31
"ClusIPW",0.751,0.538,0.09,0.63,-0.36,0.29,0.62
"addIPW",0.885,0.633,0.32,0.51,0.1,0.47,0.64
"Oracle",0.916,0.626,0.3,0.6,0.3,0.3,0.6
