"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.397,0.585,0.21,0.61,0.42,-0.59,-0.26
"ClusIPW",0.654,0.327,-0.41,0.73,0.49,0.09,0.21
"addIPW",0.857,0.492,-0.02,0.46,0.45,0.43,0.63
"Oracle",0.91,0.625,0.3,0.6,0.3,0.3,0.6
