"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.252,0.663,0.39,0.49,0.1,-0.65,-0.42
"ClusIPW",0.226,0.202,-0.64,0.6,-0.02,-0.48,0
"addIPW",0.412,0.637,0.33,0.71,-0.14,-0.6,-0.09
"Oracle",0.917,0.625,0.3,0.6,0.3,0.3,0.6
