"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.289,0.553,0.13,0.64,0.21,-0.6,-0.41
"ClusIPW",0.28,0.482,-0.05,-0.17,-0.15,-0.69,0.69
"addIPW",0.343,0.839,0.7,0.22,0.36,-0.3,-0.49
"Oracle",0.909,0.626,0.3,0.6,0.3,0.3,0.6
