"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.368,0.631,0.32,0.65,0.15,-0.61,-0.29
"ClusIPW",0.639,0.3,-0.47,0.63,0.54,0.14,0.28
"addIPW",0.838,0.656,0.37,0.68,0.47,-0.08,0.42
"Oracle",0.917,0.625,0.3,0.6,0.3,0.3,0.6
