"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.431,0.594,0.22,0.71,0.19,-0.61,-0.17
"ClusIPW",0.493,0.767,0.59,0.48,-0.43,-0.43,0.24
"addIPW",0.785,0.564,0.16,0.74,0.62,0.01,0.2
"Oracle",0.908,0.622,0.3,0.6,0.3,0.3,0.6
