"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.307,0.621,0.29,0.54,0.3,-0.62,-0.39
"ClusIPW",0.727,0.524,0.06,0.82,-0.33,0.32,0.34
"addIPW",0.864,0.595,0.23,0.52,0.3,0.62,0.45
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
