"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.268,0.603,0.26,0.43,0.36,-0.71,-0.33
"ClusIPW",0.33,0.85,0.72,-0.05,-0.42,-0.51,0.21
"addIPW",0.792,0.701,0.46,0.55,-0.11,-0.07,0.68
"Oracle",0.907,0.624,0.3,0.6,0.3,0.3,0.6
