"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.334,0.633,0.32,0.53,0.35,-0.61,-0.35
"ClusIPW",0.596,0.24,-0.58,0.39,0.19,0.38,0.58
"addIPW",0.706,0.594,0.23,0.05,-0.17,0.45,0.84
"Oracle",0.91,0.623,0.3,0.6,0.3,0.3,0.6
