"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.475,0.627,0.31,0.76,0.15,-0.52,-0.18
"ClusIPW",0.801,0.57,0.18,0.84,0.25,0.43,0.12
"addIPW",0.847,0.676,0.42,0.67,0.01,0.47,0.39
"Oracle",0.91,0.623,0.3,0.6,0.3,0.3,0.6
