"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.275,0.549,0.12,0.6,0.25,-0.64,-0.4
"ClusIPW",0.648,0.472,-0.07,0.61,-0.47,0.45,0.45
"addIPW",0.747,0.537,0.09,0.35,-0.3,0.36,0.81
"Oracle",0.919,0.625,0.3,0.6,0.3,0.3,0.6
