"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.396,0.644,0.35,0.72,0.13,-0.43,-0.4
"ClusIPW",0.659,0.281,-0.5,0.58,0.08,0.21,0.59
"addIPW",0.752,0.462,-0.1,0.76,0.57,0.27,0.13
"Oracle",0.91,0.621,0.3,0.6,0.3,0.3,0.6
