"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.332,0.635,0.32,0.5,0.33,-0.68,-0.27
"ClusIPW",0.84,0.577,0.2,0.71,-0.1,0.41,0.52
"addIPW",0.848,0.504,0.01,0.85,0.14,0.26,0.43
"Oracle",0.913,0.623,0.3,0.6,0.3,0.3,0.6
