"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.328,0.622,0.3,0.51,0.35,-0.65,-0.33
"ClusIPW",0.477,0.271,-0.52,0.85,0.04,0,0.02
"addIPW",0.708,0.65,0.36,0.93,0.01,-0.05,0.05
"Oracle",0.919,0.624,0.3,0.6,0.3,0.3,0.6
