"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.286,0.589,0.22,0.52,0.29,-0.7,-0.33
"ClusIPW",0.687,0.3,-0.47,0.48,0.28,0.48,0.48
"addIPW",0.826,0.431,-0.17,0.52,0.33,0.24,0.73
"Oracle",0.909,0.623,0.3,0.6,0.3,0.3,0.6
