"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.232,0.611,0.27,0.53,0.12,-0.66,-0.44
"ClusIPW",0.202,0.401,-0.24,-0.6,0.19,0.73,0.13
"addIPW",0.747,0.623,0.31,0.11,0.76,0.37,0.42
"Oracle",0.916,0.626,0.3,0.6,0.3,0.3,0.6
