"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.234,0.595,0.23,0.49,0.26,-0.65,-0.46
"ClusIPW",0.579,0.572,0.17,-0.2,0.45,0.8,0.29
"addIPW",0.816,0.436,-0.16,0.72,0.28,0.49,0.38
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
