"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.396,0.674,0.4,0.51,0.16,-0.74,-0.07
"ClusIPW",0.649,0.581,0.2,0.82,-0.24,-0.31,0.36
"addIPW",0.797,0.409,-0.22,0.55,0.56,0.25,0.52
"Oracle",0.913,0.622,0.3,0.6,0.3,0.3,0.6
