"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.378,0.649,0.36,0.53,0.36,-0.62,-0.26
"ClusIPW",0.488,0.343,-0.38,0.87,-0.02,0.27,-0.19
"addIPW",0.73,0.663,0.39,0.43,-0.29,0.66,0.39
"Oracle",0.916,0.625,0.3,0.6,0.3,0.3,0.6
