"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.258,0.664,0.39,0.41,0.32,-0.62,-0.43
"ClusIPW",0.704,0.498,-0.01,0.33,0.12,0.89,0.29
"addIPW",0.808,0.587,0.22,0.14,0.24,0.32,0.88
"Oracle",0.917,0.626,0.3,0.6,0.3,0.3,0.6
