"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.459,0.597,0.24,0.72,0.27,-0.57,-0.16
"ClusIPW",0.38,0.674,0.41,0.12,0.52,0.52,-0.52
"addIPW",0.834,0.568,0.17,0.38,0.39,0.67,0.47
"Oracle",0.914,0.623,0.3,0.6,0.3,0.3,0.6
