"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.394,0.602,0.25,0.66,0.23,-0.61,-0.27
"ClusIPW",0.493,0.634,0.32,0.23,-0.64,-0.2,0.63
"addIPW",0.844,0.636,0.33,0.7,0.52,0.27,0.23
"Oracle",0.92,0.627,0.3,0.6,0.3,0.3,0.6
