"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.212,0.645,0.35,0.34,0.16,-0.8,-0.3
"ClusIPW",0.618,0.407,-0.23,0.03,0.04,0.75,0.62
"addIPW",0.736,0.491,-0.02,0.08,0.18,0.63,0.75
"Oracle",0.915,0.625,0.3,0.6,0.3,0.3,0.6
