"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.437,0.634,0.32,0.61,0.28,-0.66,-0.12
"ClusIPW",0.646,0.707,0.48,0.77,-0.06,0.38,-0.17
"addIPW",0.758,0.706,0.48,0.51,-0.3,0.44,0.47
"Oracle",0.907,0.622,0.3,0.6,0.3,0.3,0.6
