"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.452,0.596,0.24,0.76,0.21,-0.54,-0.2
"ClusIPW",0.701,0.461,-0.1,0.9,0.35,-0.15,0.18
"addIPW",0.807,0.55,0.13,0.74,-0.07,-0.03,0.65
"Oracle",0.915,0.625,0.3,0.6,0.3,0.3,0.6
