"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.313,0.646,0.35,0.49,0.31,-0.65,-0.35
"ClusIPW",0.535,0.267,-0.53,0.48,0.39,0.58,0.08
"addIPW",0.801,0.536,0.09,0.66,0.61,0.39,0.16
"Oracle",0.909,0.623,0.3,0.6,0.3,0.3,0.6
