"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.443,0.707,0.48,0.58,0.3,-0.54,-0.22
"ClusIPW",0.321,0.757,0.57,-0.08,0.57,-0.57,-0.09
"addIPW",0.843,0.678,0.42,0.77,0.08,0.38,0.28
"Oracle",0.918,0.626,0.3,0.6,0.3,0.3,0.6
