"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.321,0.732,0.53,0.47,-0.02,-0.65,-0.27
"ClusIPW",0.586,0.375,-0.3,0.71,-0.39,0.41,0.29
"addIPW",0.638,0.745,0.55,0.62,-0.45,0.3,0.14
"Oracle",0.913,0.623,0.3,0.6,0.3,0.3,0.6
