"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.26,0.677,0.42,0.35,0.32,-0.67,-0.39
"ClusIPW",0.715,0.654,0.37,-0.14,0.35,0.5,0.69
"addIPW",0.849,0.624,0.3,0.39,0.01,0.53,0.69
"Oracle",0.913,0.623,0.3,0.6,0.3,0.3,0.6
