"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.497,0.644,0.34,0.63,0.4,-0.56,-0.11
"ClusIPW",0.639,0.333,-0.4,0.73,-0.15,0.43,0.31
"addIPW",0.878,0.724,0.51,0.43,0.29,0.37,0.58
"Oracle",0.918,0.625,0.3,0.6,0.3,0.3,0.6
