"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.286,0.566,0.16,0.66,0.02,-0.66,-0.33
"ClusIPW",0.811,0.564,0.15,0.36,0.03,0.73,0.57
"addIPW",0.878,0.675,0.41,0.32,0.31,0.38,0.7
"Oracle",0.911,0.623,0.3,0.6,0.3,0.3,0.6
